Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000004399.12	PLXND1	ENST00000512744.5	17.15	17.86	6.085	7.195	13.445	8.61	5.68	2.63	3.215	2.03	0	0	5.08	3.94	2.12	2.25	1.75	2.5	4.67	3.7	13.94	6.01	0	12.59	12.64	3.57	3.91	4.7	2.45	4.33	9.44	5.77	3.88	4.83	8.805	0	16.5	3.37	0	11.59	3.13	1.66	3.16	5.6	3.5	4.18	5.83	12.94	2.7	2.58	9.26	9.25	7.27	1.98
ENSG00000004399.12	PLXND1	ENST00000512807.1	11.42	7.67	4.06	4.51	7.345	3.9	4.68	0	0	0	0	0	1.99	0	0	0	0	0	2.26	0	8.82	3.55	0	7.01	9.345	3.4	3.065	4.18	1.84	4.01	6.04	3.25	2.83	2.84	3.91	0	13.95	2.89	0	10.61	2.56	0	2.35	3.99	2.5	2.63	5.02	10.02	2.12	1.77	6.44	8.18	5.09	0
ENSG00000004399.12	PLXND1	ENST00000514990.1	6.63	5.07	2.115	4.035	5.195	3.55	3.3	0	0	0	0	0	1.53	0	0	0	0	0	1.65	0	5.2	2.585	0	6.66	5.78	2.28	1.64	2.56	0	2.38	4.09	2.87	1.64	1.75	2.405	0	7.885	1.9	0	7.31	1.67	0	0	2.69	0	0	2.31	3.03	0	0	4.99	5.915	4.355	0
ENSG00000005884.17	ITGA3	ENST00000007722.11	0	0	0	0	0	0	0	0	0	0	2.75	2.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005884.17	ITGA3	ENST00000320031.12	14.92	11.61	20.69	73.025	62.69	79.5	17.77	1.75	2.79	2.365	11.59	12.53	4.54	4.23	1.73	4.345	2.625	1.7	0	1.6	15.4	25.26	0	11.95	14.07	13.41	18.125	23.01	15.3	15.94	21.51	5.43	2.99	26.62	21.71	0	53.37	14.54	3.09	22.53	11.02	4.175	20.69	16.82	22.415	23.32	15.83	8.71	10.75	1.98	44.66	19.765	15.385	0
ENSG00000005884.17	ITGA3	ENST00000505306.5	0	0	0	1.88	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005884.17	ITGA3	ENST00000505612.1	0	0	0	4.995	3.26	4.83	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	1.545	0	2.18	1.98	0	0	1.62	0	0	0	0	0	0	0	0	3.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48	1.87	1.555	0
ENSG00000005884.17	ITGA3	ENST00000506437.1	3.84	3.61	7.33	15.195	14.32	11.75	10.78	1.84	2.75	2.61	13.86	12.39	4.17	3.57	2.05	4.255	2.64	2.22	0	1.54	5.29	3.055	0	8.82	7.205	5.39	7.875	7.21	9.57	4.5	7.57	2.6	1.56	24.1	32.035	0	25.34	4.62	0	9.49	5.35	2.44	17.7	18.11	10.125	9.73	6.03	7.88	5.76	1.79	38.51	6.855	8.37	0
ENSG00000005884.17	ITGA3	ENST00000506827.1	0	0	3.76	2.075	0	1.69	1.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.515	0	0	0	0	1.6	0	0	0	0	0	0	6.97	9.47	0	4.175	0	0	0	0	0	1.66	0	0	0	0	0	2.22	0	2.91	0	0	0
ENSG00000005884.17	ITGA3	ENST00000507771.5	0	0	0	2.325	1.85	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.015	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99	0	0	0
ENSG00000005884.17	ITGA3	ENST00000514834.1	1.9	2.08	4.3	8.695	6.89	6.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26	2.575	0	1.9	1.555	1.81	3.59	2.86	2.56	2.07	3.88	0	0	8.68	5.38	0	9.945	2.64	0	3.29	0	0	2.56	2.37	3.795	3.84	2.96	0	2.76	0	4.26	2.44	2.485	0
ENSG00000008196.12	TFAP2B	ENST00000393655.3	0	0	0	0	0	0	0	0	0	0	2.89	3.67	0	0	0	0	0	0	0	0	3.45	0	0	0	0	0	0	0	2.61	0	0	0	0	1.62	9.455	0	0	2.12	0	0	0	0	0	0	3	3.12	0	0	0	0	0	0	0	0
ENSG00000012048.20	BRCA1	ENST00000352993.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	5.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	1.53	0	5.93	3.34	0	0	0
ENSG00000012048.20	BRCA1	ENST00000357654.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48	6.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	0	0	0	0
ENSG00000012048.20	BRCA1	ENST00000461574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	0	0	0	0
ENSG00000012061.15	ERCC1	ENST00000013807.9	7.69	9.16	13.17	11.985	9.84	8.78	9.04	5.395	6.635	4.99	6.24	6.16	8.19	8.77	5.54	7.195	4.8	4.02	6.71	5.91	8.39	30.135	10.545	9.94	11.18	7.97	6.525	7.92	6.67	8.19	8.72	18.53	16.87	6.82	9.91	3.65	9.09	10.115	8.02	9.57	10.91	6.69	19.74	9.93	6.31	5.83	6.33	7.96	7.04	7.57	11.96	9.075	7.79	2.86
ENSG00000012061.15	ERCC1	ENST00000300853.7	7.78	6.64	4.465	10.855	8.775	7.65	6.79	2.13	2.935	2.665	9.09	9.08	3.67	3.64	2.47	2.885	2.885	2.21	4.71	2.47	8.39	8.76	4.945	10.69	11.685	6.79	4.815	6.49	4.46	6.08	10.66	4.63	3.59	2.78	3.86	1.775	7.74	5.93	4.63	11	10.14	0	6.95	8.5	8.29	8.57	5.89	7.3	4.03	6	8.1	11.85	8.695	0
ENSG00000012061.15	ERCC1	ENST00000340192.11	13.37	11.46	10.925	17.34	14.205	14.07	12.83	6.12	7.255	5.15	9.94	10.49	8.19	8.27	6.41	7.19	5	4.78	6.25	5.75	14.11	17.635	7.67	13.5	15.23	13.41	8.89	14	8.06	14.41	10.79	16.95	14.61	5.55	5.66	3.47	9.635	13.165	14.48	10.75	17.33	4.905	10.92	13.2	12.3	12.53	8.29	8.49	7.68	9.84	10.67	15.16	11.515	2.82
ENSG00000012061.15	ERCC1	ENST00000423698.6	5.61	2.54	4.355	6.06	5.315	4.85	5.23	5.125	5.755	5.59	17.37	16.78	8.61	7.45	5.35	6.165	5.14	4.84	6.18	5.15	6.27	5.645	0	7.3	9.58	6.32	5.71	7.13	7.26	7.43	7.04	1.91	1.615	3.59	10.965	0	5.645	11.205	0	8.27	5.175	2.31	12.33	13.72	15.11	15.18	8.35	7.49	4.06	3.87	13.2	8.395	6.78	0
ENSG00000012061.15	ERCC1	ENST00000587888.5	1.85	2.08	2.43	1.7	0	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58	0	2.09	3.96	3.075	0	0	0	0	0	1.7	2.01	1.675	1.68	3.095	2.3	0	1.53	4	1.98	5.515	0	0	2.44	1.895	1.59	0	2.55	0	4.64	2.18	2.36	1.99	0
ENSG00000012061.15	ERCC1	ENST00000588738.5	1.91	3.04	2.185	4.59	3.67	2.33	4.34	1.655	1.595	2.11	4.92	5.35	2.23	1.89	1.88	1.915	2.13	1.75	2.32	1.74	3.01	3.4	1.5	5.8	5.66	3.5	2.08	3.09	1.52	2.56	6.43	4.29	2.23	2.02	6.14	1.87	3.935	1.935	0	7.03	9.305	0	5.44	6.12	2.06	1.58	2.24	3.84	1.62	2.72	4.24	7.21	4.745	0
ENSG00000012061.15	ERCC1	ENST00000589165.5	4.6	3.39	2.89	5.1	4.14	3.59	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72	4.715	0	3.57	3.815	2.68	1.66	2.54	0	2.5	2.71	2.73	1.995	1.56	3.835	0	3.54	1.89	2.52	4.03	2.55	0	3.16	3.17	3.11	3.75	1.82	3.56	0	3.11	2.93	3.62	2.575	0
ENSG00000012061.15	ERCC1	ENST00000589381.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012061.15	ERCC1	ENST00000591636.5	0	0	0	0	0	0	0	0	0	0	2.24	2.35	0	0	0	0	0	0	0	0	0	1.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012061.15	ERCC1	ENST00000592023.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.865	0	0	0	0	0	1.92	0	0	0	0	0	0	0	0	3.16	1.805	0	0	0	0	0	0	0	0	0	1.67	2.3	0	0
ENSG00000012061.15	ERCC1	ENST00000592083.5	1.57	0	0	1.73	1.835	0	0	0	0	2.1	0	0	2.52	2.85	0	0	2.045	1.71	0	0	2.94	0	2.625	2.72	0	0	0	0	2.82	1.61	2.27	1.57	0	0	1.56	0	3.09	3.365	0	1.91	0	0	1.74	3.22	7.235	7.91	2.59	2.32	0	0	2.78	2.5	3.05	0
ENSG00000012061.15	ERCC1	ENST00000592410.5	0	0	0	0	0	0	0	0	0	0	1.73	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012061.15	ERCC1	ENST00000592444.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012061.15	ERCC1	ENST00000592905.5	2.11	2.47	2.055	3.3	2.67	2.28	3.05	0	0	0	3	3.15	1.55	0	0	0	0	0	1.51	0	3.13	3.4	2.13	5.21	5.495	2.78	2.02	2.65	1.5	2.36	3.75	2.45	0	0	3.2	0	2.195	2.865	0	4.88	6.185	0	2.72	3.85	2.06	1.74	2.17	2.04	1.57	1.72	2.94	5.2	3.13	0
ENSG00000032444.15	PNPLA6	ENST00000221249.10	2.05	1.81	2.145	6.405	5.155	5.5	4.83	0	2.355	2.09	3.06	3.78	3.68	2.93	0	1.95	1.81	0	2.5	1.55	2.08	3.23	0	5.33	5.645	4.2	2.24	4.94	0	5.22	2.82	0	0	0	1.7	0	3.96	0	0	6.72	3.305	0	4.63	2.89	0	1.59	2.81	1.66	0	7.19	2.98	4.415	2.47	0
ENSG00000032444.15	PNPLA6	ENST00000414982.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	2.83	0	0	0	0	0	1.57	0	0	0	0	0	0	0	1.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000450331.7	2	2.25	4.915	0	0	0	1.76	2.44	2.89	2.645	1.77	1.95	4.3	3.5	2.46	3.415	2.87	2.65	2.23	2.79	1.84	0	0	2.18	1.64	1.79	3.01	0	1.88	0	0	0	0	3.94	6.16	3.16	6.285	0	0	2.34	0	0	7.67	3.04	2.045	2.25	4.72	10.14	0	11.72	2.99	1.67	0	3.47
ENSG00000032444.15	PNPLA6	ENST00000545201.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.62	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000594098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000594754.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18	0	0	0	0	0	0	1.58	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000595264.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000595352.1	2.39	2.26	2.67	2.94	2.815	2.1	3.27	0	0	0	3.23	3.69	2.31	1.53	0	0	0	0	1.91	0	2.64	0	3.78	3.79	4.54	2.32	2.805	2.27	2.15	2.25	3.52	0	0	1.95	2.35	0	11.245	3.28	0	4.74	3.505	0	5.31	3.32	2.405	2.22	4.56	7.78	1.79	3.33	5.17	3.555	3.395	3.63
ENSG00000032444.15	PNPLA6	ENST00000595889.1	0	0	0	0	0	0	0	0	0	0	0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	1.925	0	0	0	0	0	1.76	0	0	0	0	0	2.59	0	0	1.55	0	0	2.9	0	0	0	0	2	0	0	1.63	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000597202.1	9.08	10.97	15.615	12.47	12.875	8.8	14.5	21.555	24.13	18.805	15.22	15.91	24.93	24.12	20.37	23.48	18.505	19.49	19.5	20.15	9.51	10.65	12.565	13.6	14.575	13.74	13.205	13.82	11.58	13.1	13.26	7.33	6.36	16.98	23.845	9.92	33.515	8.625	6.9	16.51	10.58	4.74	23.28	19.6	9.415	9.27	17.34	36.93	9.43	43.48	19.09	13.56	11.235	17.86
ENSG00000032444.15	PNPLA6	ENST00000599947.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15
ENSG00000032444.15	PNPLA6	ENST00000599951.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032444.15	PNPLA6	ENST00000600737.5	9.05	8.91	9.97	13.61	12.955	11.15	14.41	6.61	10.12	8.305	14.74	16.67	16.99	15.27	7.05	9.055	9.235	6.9	8.34	6.48	9.29	14.385	14.67	12.4	13.125	14.45	11.52	13.85	10.15	14.37	11.68	5.48	4.395	5.87	5.795	3.115	25.5	8.52	10.23	14.95	10.4	3.04	15.07	12.59	8.725	9.31	13.82	22.59	6.28	13.32	15.5	15.3	10.085	10.84
ENSG00000032444.15	PNPLA6	ENST00000601668.5	0	0	1.665	1.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	2.01	0	0	0	0	0	0	2.51	0	0	0	0
ENSG00000039068.18	CDH1	ENST00000261769.9	0	0	0	0	0	0	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	11.58	0	0	0	0	0	29.645	0	62.84	0	1.5	0	0	7.46	11.025	6.93	11.975	39.19	0	6	0	21.76	8.73	18.16	46.98	48.35	25.87	3.31	19.76	0	48.61	0	37.285	0
ENSG00000039068.18	CDH1	ENST00000562118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.295	0	4.94	0	0	0	0	0	0	0	0	4.685	0	0	0	2.93	0	2.17	2.22	1.88	1.77	0	4.71	0	6.17	0	3.085	0
ENSG00000039068.18	CDH1	ENST00000565810.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	1.7	0	0	0	0	1.77	0	0	0
ENSG00000039068.18	CDH1	ENST00000621016.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	17.045	0	31.5	0	0	0	0	8.37	16.555	11.14	8.41	19.79	0	3.62	0	16.15	8.71	19.94	22.32	20.09	14.96	2.26	19.48	0	34.38	0	18.55	0
ENSG00000046651.14	OFD1	ENST00000340096.10	3.45	2.46	2.085	4.775	3.78	4.61	3.93	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	3.885	7.51	5.84	6.03	3.33	3.685	3.55	3.68	3.43	5.3	1.54	0	2.05	2.895	0	4.63	5.55	0	3.92	6.17	1.965	3.92	4.88	4.945	5.07	5.43	4.77	4.07	8.28	7.15	6.74	5.36	0
ENSG00000046651.14	OFD1	ENST00000380550.6	2.09	2.15	2.4	3.3	2.91	2.72	3.48	2.185	2.18	2.51	4.09	3.09	1.95	2.24	2.03	3.055	3.01	2.49	2.58	2.3	2.87	1.95	3.705	4.76	4.725	2.63	3.25	2.64	3.65	2.89	4.37	0	0	2.69	4.665	1.8	3.455	3.7	0	2.64	3.815	1.92	6.38	6.09	3.14	3.06	4.03	6.44	3.14	2.15	6.79	4.86	4.32	0
ENSG00000046651.14	OFD1	ENST00000380567.5	0	0	0	0	0	0	0	0	0	0	3.5	3.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046651.14	OFD1	ENST00000464463.5	4.45	5.12	3.62	4.885	4.33	4.39	6.33	3.955	3.545	5.08	8.75	7.45	3.38	3.89	3.98	5.8	4.81	4.5	5.54	5.15	7.51	4.1	13.21	8.36	8.195	4.75	6.645	5.24	7.54	4.99	10.86	2.45	1.71	5.54	7.835	2.36	9.325	7.835	0	5.63	11.15	4.39	11.2	12.96	7.75	6.65	11.35	13.3	7.63	17.51	11.57	8.585	9.465	2.29
ENSG00000046651.14	OFD1	ENST00000474705.1	2.77	2.34	1.74	3.24	2.885	2.23	3.62	1.545	0	1.655	2.25	2.29	0	0	1.67	1.785	1.735	0	2.35	2	3.66	0	2.305	6.69	6.04	2.6	2.98	2.97	3.02	2.6	3.76	0	0	3.24	4.365	2.46	5.415	3.135	0	6.17	4.42	2.03	4.38	7.03	3.49	3.88	4.4	5.97	3.38	1.77	7.23	5.05	4.96	0
ENSG00000046651.14	OFD1	ENST00000485052.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046651.14	OFD1	ENST00000490265.5	0	2.34	1.7	1.855	2.01	0	2.66	1.86	1.555	2.295	3.56	4.37	2.54	1.79	1.99	2.23	2.12	1.83	3.62	2.31	2.69	1.635	4.69	6.09	8.165	2.35	3.22	2.04	2.83	1.78	12.3	0	0	2.37	3.865	1.835	4.31	3.01	0	9.04	11.33	2.2	6.51	7.28	2.725	1.71	5.64	4.68	2.93	2.84	8.94	7	5.83	0
ENSG00000065057.7	NTHL1	ENST00000219066.5	11.08	7.92	7.685	12.985	11.915	12.98	10.81	8.795	11.515	13.595	22.21	18.89	13.46	16.45	8.84	10.5	14.855	12.83	10.19	9.42	10.54	13.01	16.065	16.81	17.635	14.86	12.675	10.53	8.48	10.79	14.29	4.7	5.25	4.93	6.555	8.475	11.805	8.405	3.71	22.5	15.415	3.625	11.91	11.48	7.835	8.19	9.7	15.19	8.02	11.18	10.67	16.02	12.53	0
ENSG00000065057.7	NTHL1	ENST00000561862.5	0	0	0	0	0	0	0	0	0	0	3.43	3.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0	1.65	0	0	0	0	0	0
ENSG00000065057.7	NTHL1	ENST00000562951.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068024.16	HDAC4	ENST00000345617.7	1.59	1.64	3.21	2.22	1.9	1.99	3.65	2.335	3.225	2.025	5.58	6.24	4.5	4.47	2.39	3.545	2.31	1.81	2.28	2.02	1.53	0	0	3.62	4.38	19.82	5.835	7.57	2.8	9.39	3.01	0	1.69	0	0	0	2.015	0	17.23	3.78	2.145	0	4.66	3.57	1.815	2.05	2.34	3.29	0	5.96	2.34	5.19	2.11	1.63
ENSG00000068024.16	HDAC4	ENST00000430200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24	0	0	0	0
ENSG00000068024.16	HDAC4	ENST00000446876.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
