Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000004399.12	PLXND1	ENST00000324093.8	28.2	22.84	6.735	16.69	23.76	18.71	11.39	3.09	4.35	3.445	0	1.84	6.51	5.34	2.75	2.855	2.485	3.08	7.94	4.96	20.94	20.235	0	15.61	21.83	8.06	6.12	9.83	3.64	9.3	16.28	7.84	5.235	4.2	5.12	0	27.15	5.36	2.42	24.42	5.3	2.035	4.41	8.19	4.585	5.76	8.8	11.08	4.24	3.18	16.67	21.435	11.3	1.53
ENSG00000004399.12	PLXND1	ENST00000501038.6	6.77	5.34	2.9	3.485	4.8	3.15	2.94	0	0	0	0	0	2.35	1.54	0	0	0	0	2.62	1.66	4.57	1.92	0	6.82	10.165	2.09	1.745	2.52	0	2.33	4.44	2.57	1.915	3.11	4.685	1.53	9.36	1.53	0	8.43	2.28	0	2.85	4.22	1.56	1.74	2.31	7.77	0	2.31	5.12	6.04	4.95	0
ENSG00000004399.12	PLXND1	ENST00000503166.1	2.32	2.34	0	0	1.905	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	4.47	2.465	0	0	0	0	0	2.4	0	0	0	1.545	0	3.78	0	0	3.66	0	0	0	0	0	0	0	1.7	0	0	2.19	2.96	2.025	0
ENSG00000004399.12	PLXND1	ENST00000504524.5	42.62	38.41	19.33	20.77	36.715	18.45	16.15	7.57	8.685	5.135	2.02	3.14	12.19	9.67	6.59	7.815	4.12	5.63	18.65	12.25	33.65	18.225	0	35.43	35.065	12.06	10.925	15.14	6.89	13.79	27.37	13	9.79	13.74	18.505	5.295	47.705	8.88	3.29	40.23	8.825	3.93	10.62	16.89	10.175	11.16	17.25	43.58	8.37	9.14	24.7	29.16	21.105	4.11
ENSG00000004399.12	PLXND1	ENST00000504689.1	0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78	2.03	0	1.9	0	1.55	2.07	0	0	0	0	0	2.31	0	0	0	2.14	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0
ENSG00000004399.12	PLXND1	ENST00000504767.5	2.97	2.49	0	1.62	2.11	1.5	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	1.99	2.395	0	0	0	0	0	1.74	0	0	0	0	0	3.94	0	0	2.84	0	0	0	0	0	0	0	0	0	0	2.08	2.535	1.92	0
ENSG00000004399.12	PLXND1	ENST00000504979.1	5.9	3.44	1.54	2.545	3.95	2.47	2.55	0	0	0	0	0	0	0	0	0	0	0	1.86	0	4.4	0	0	5.78	4.225	1.65	0	1.97	0	1.85	3.81	1.91	0	0	0	0	7.09	1.575	0	7.92	0	0	0	2.07	0	0	2.01	3.11	0	0	3.97	4.305	3.095	0
ENSG00000004399.12	PLXND1	ENST00000506979.1	26.59	26.03	9.81	15.675	24.52	16.13	11.66	3.745	4.54	3.205	0	1.92	7.72	5.82	2.87	3.465	2.56	3.46	8.68	6	20.34	17.56	0	25.45	21.93	7.11	5.795	8.58	3.71	7.88	16.96	7.71	5.08	7.04	9.6	2.19	27.855	4.59	2.09	23.93	6.47	2.205	5.77	9.24	5.505	6.43	8.44	18.71	4.36	4.2	16.06	18.52	13.005	2.61
ENSG00000004399.12	PLXND1	ENST00000508630.1	11.19	7.9	4.785	5.83	8.67	4.93	4.65	0	0	0	0	0	3.26	1.99	1.67	1.605	0	0	5.52	2.75	7.82	5.07	0	8.89	11.435	3.88	2.875	4.49	1.84	4.06	5.7	4.19	2.755	3.64	3.31	0	13.91	2.965	0	15.95	3.985	0	3.98	5.73	2.18	2.49	4.1	10.16	1.83	2.33	8.65	10.58	7.84	0
ENSG00000004399.12	PLXND1	ENST00000511018.1	3.68	3.67	0	1.99	2.595	2.25	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85	2.45	0	2.65	3.195	0	0	0	0	0	3.75	0	0	0	0	0	3.225	0	0	2.78	0	0	0	0	0	0	0	0	0	0	2.05	2.15	0	0
ENSG00000004399.12	PLXND1	ENST00000512744.5	17.15	17.86	6.085	7.195	13.445	8.61	5.68	2.63	3.215	2.03	0	0	5.08	3.94	2.12	2.25	1.75	2.5	4.67	3.7	13.94	6.01	0	12.59	12.64	3.57	3.91	4.7	2.45	4.33	9.44	5.77	3.88	4.83	8.805	0	16.5	3.37	0	11.59	3.13	1.66	3.16	5.6	3.5	4.18	5.83	12.94	2.7	2.58	9.26	9.25	7.27	1.98
ENSG00000004399.12	PLXND1	ENST00000512807.1	11.42	7.67	4.06	4.51	7.345	3.9	4.68	0	0	0	0	0	1.99	0	0	0	0	0	2.26	0	8.82	3.55	0	7.01	9.345	3.4	3.065	4.18	1.84	4.01	6.04	3.25	2.83	2.84	3.91	0	13.95	2.89	0	10.61	2.56	0	2.35	3.99	2.5	2.63	5.02	10.02	2.12	1.77	6.44	8.18	5.09	0
ENSG00000004399.12	PLXND1	ENST00000514990.1	6.63	5.07	2.115	4.035	5.195	3.55	3.3	0	0	0	0	0	1.53	0	0	0	0	0	1.65	0	5.2	2.585	0	6.66	5.78	2.28	1.64	2.56	0	2.38	4.09	2.87	1.64	1.75	2.405	0	7.885	1.9	0	7.31	1.67	0	0	2.69	0	0	2.31	3.03	0	0	4.99	5.915	4.355	0
ENSG00000004455.16	AK2	ENST00000354858.10	39.1	42.74	45.05	39.73	39.95	34.84	40.33	11.04	9.36	11.075	15.43	16.93	10.19	11.96	11.13	14.865	9.71	10.8	29.9	19.24	42.9	54.35	70.215	42.63	48.525	33.2	39.13	30.38	49.71	31.66	40.47	39.89	36.085	48.28	64.865	37.46	34.44	42.975	53.85	39.47	33.91	17.635	28.63	40.21	37.865	37.53	35.32	23.71	30.64	55.63	57.95	43.975	47.36	2.55
ENSG00000004455.16	AK2	ENST00000373449.6	19.29	17.47	14.345	12.84	15.565	13.83	17.46	6.165	5.585	6.83	17.01	16.51	6.06	5.89	6.19	7.5	6.46	6.2	10.52	7.67	20.25	29.855	62.985	20.09	22.12	15.87	20.755	15.26	19.21	14.84	20.52	6.22	4.105	21.03	23.405	16.97	20.515	16.23	7.85	24.9	16.905	5.675	15.17	17.03	17.71	18.39	23.64	20.09	13.1	10.66	27.49	20.445	18.07	6.91
ENSG00000004455.16	AK2	ENST00000467905.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.205	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	AK2	ENST00000469238.1	1.5	0	0	0	0	0	0	0	0	0	1.72	2.35	0	0	0	0	0	0	0	0	1.76	0	1.525	2.51	2.205	0	0	0	0	0	1.86	1.61	0	0	1.555	0	1.97	1.67	0	2.33	2.505	0	1.74	1.82	0	1.52	0	0	0	0	3.09	2.01	2.655	0
ENSG00000004455.16	AK2	ENST00000480134.5	4.87	4.76	5.555	3.31	4.175	3.11	2.74	0	0	0	1.58	0	0	0	0	1.54	0	0	2.41	0	5.32	9.115	9.16	2.51	3.01	1.95	4.31	1.84	7.67	2.02	2.74	3.38	3.13	11.98	9.115	5.71	3.74	5.66	0	2.82	1.93	3.645	3.33	3.65	4.205	4.48	4.89	4.66	3.26	0	8.69	2.14	4.53	1.8
ENSG00000004455.16	AK2	ENST00000482191.1	3.36	2.7	4.545	2.825	3.07	3.22	4.5	0	0	1.5	10.02	11.04	2.09	1.76	0	1.92	1.565	0	2.56	1.56	3.91	3.215	3.38	4.47	4.39	3.95	4.41	3.37	2.97	3.45	5.52	1.91	0	4.4	6.25	2.98	3.195	5.605	2.93	4.52	5.095	2.4	6.67	4.5	3.035	3.3	4.45	2.84	3.47	3.6	10.97	5.56	3.955	0
ENSG00000004455.16	AK2	ENST00000491241.1	0	0	2.515	0	0	1.53	2.21	0	0	0	6.23	6.8	0	0	0	0	0	0	0	0	1.78	1.78	1.685	1.99	2.155	1.9	2.205	1.72	1.63	1.75	3.21	0	0	2.4	2.23	1.83	1.52	2.945	0	2.09	2.44	0	3.35	2.33	0	1.65	2.26	1.57	1.71	1.58	5.39	2.865	2.01	0
ENSG00000004455.16	AK2	ENST00000548033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16	31.535	0	0	0	0	0	4.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	AK2	ENST00000550338.5	9.99	6.89	4.035	6.25	6.715	6.52	5.86	5.67	4.73	4.84	13.68	15.5	6.02	6.78	6.22	7.43	4.5	5.39	17.48	9.36	8.17	4.97	5.7	5.71	5.88	5.52	4.01	5.23	2.06	5.52	5.82	6.98	6.04	5.16	7.41	1.55	5.505	3.685	12.43	12.47	7.155	0	7.15	4.8	3.565	4.22	3.48	2.56	2.59	6.33	7.56	6.925	4.28	0
ENSG00000004455.16	AK2	ENST00000626911.1	0	0	0	0	0	0	0	0	0	0	4.31	4.36	0	0	0	0	0	0	4.59	0	0	0	0	0	0	0	0	0	0	0	3.23	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000265631.9	8.19	7.85	11.115	4.52	6.385	6.58	6.91	2.475	2.095	3.055	3.55	3.75	2.32	2.28	3.25	4.44	2.325	2.95	11.95	5.71	8.02	5.43	8.615	7.91	9.405	5.67	9.21	5.55	7.49	5.58	8.72	3.19	2.23	7.95	8.86	26.335	8.325	6.46	2.88	9.05	7.31	3.16	8.68	8.15	9.345	10.89	9.34	9.09	6.06	6.98	8.92	7.1	7.545	0
ENSG00000004864.13	SLC25A13	ENST00000472162.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000492869.1	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.865	1.71	0	0	1.61	0	0	0	0	1.68	1.82	0	0	0	0	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000494085.1	2.01	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	1.65	0	0	0	0	0	2.47	0	0	0	0	2.02	2.25	0	0	1.94	1.62	0	1.64	1.56	2.525	3.01	1.71	2.45	0	0	1.81	1.515	0	0
ENSG00000004939.13	SLC4A1	ENST00000262418.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78
ENSG00000004939.13	SLC4A1	ENST00000399246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000471005.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000497360.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99
ENSG00000004939.13	SLC4A1	ENST00000631130.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.82	22.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.52
ENSG00000005339.14	CREBBP	ENST00000262367.9	14.8	11.19	7.195	16.21	13.08	18.07	15.93	3.96	4.91	4.84	21.34	23.96	7.93	6.51	4.04	4.565	5.135	3.99	4.1	3.53	13.93	8.485	8.825	16.92	21.79	15.73	10.74	14.62	9.69	14.13	17.93	5.68	4.055	4.72	5.885	4.475	12.945	10.68	9.18	17.98	20.19	4.82	11.05	13.22	15.68	16.83	13.06	14.42	7.32	16.17	17.87	23.495	15.2	4.74
ENSG00000005339.14	CREBBP	ENST00000382070.7	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83	3.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0
ENSG00000005339.14	CREBBP	ENST00000571763.5	2.67	1.94	0	1.885	1.57	1.88	2.58	0	0	0	3.23	3.74	0	0	0	0	0	0	0	0	2.68	0	0	3.51	2.805	2.04	0	1.89	0	1.69	2.03	0	0	0	0	0	2.73	2.205	0	4.45	3.625	0	2.28	2.85	2.81	2.86	1.99	2.09	0	1.63	4.41	3.77	3.34	0
ENSG00000005339.14	CREBBP	ENST00000572134.1	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	1.59	0	1.805	0	0	0	0	0	0	0	0	20.62	0	1.59	0	0
ENSG00000005339.14	CREBBP	ENST00000575237.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0
ENSG00000005381.7	MPO	ENST00000225275.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.375	0	0	0	0	0	0	0	0	0	0	7.05	0	0	0	0	0	6.71
ENSG00000005471.15	ABCB4	ENST00000265723.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005471.15	ABCB4	ENST00000358400.7	0	0	1.765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005471.15	ABCB4	ENST00000359206.7	0	0	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005471.15	ABCB4	ENST00000440025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005471.15	ABCB4	ENST00000467079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005471.15	ABCB4	ENST00000467983.1	0	0	4.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.405	0	0	0	0	0	0	0	0	0	0	0	4.28	0	0	0	0	0	0
ENSG00000005884.17	ITGA3	ENST00000007722.11	0	0	0	0	0	0	0	0	0	0	2.75	2.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005884.17	ITGA3	ENST00000320031.12	14.92	11.61	20.69	73.025	62.69	79.5	17.77	1.75	2.79	2.365	11.59	12.53	4.54	4.23	1.73	4.345	2.625	1.7	0	1.6	15.4	25.26	0	11.95	14.07	13.41	18.125	23.01	15.3	15.94	21.51	5.43	2.99	26.62	21.71	0	53.37	14.54	3.09	22.53	11.02	4.175	20.69	16.82	22.415	23.32	15.83	8.71	10.75	1.98	44.66	19.765	15.385	0
ENSG00000005884.17	ITGA3	ENST00000505306.5	0	0	0	1.88	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005884.17	ITGA3	ENST00000505612.1	0	0	0	4.995	3.26	4.83	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	1.545	0	2.18	1.98	0	0	1.62	0	0	0	0	0	0	0	0	3.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48	1.87	1.555	0
ENSG00000005884.17	ITGA3	ENST00000506437.1	3.84	3.61	7.33	15.195	14.32	11.75	10.78	1.84	2.75	2.61	13.86	12.39	4.17	3.57	2.05	4.255	2.64	2.22	0	1.54	5.29	3.055	0	8.82	7.205	5.39	7.875	7.21	9.57	4.5	7.57	2.6	1.56	24.1	32.035	0	25.34	4.62	0	9.49	5.35	2.44	17.7	18.11	10.125	9.73	6.03	7.88	5.76	1.79	38.51	6.855	8.37	0
ENSG00000005884.17	ITGA3	ENST00000506827.1	0	0	3.76	2.075	0	1.69	1.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.515	0	0	0	0	1.6	0	0	0	0	0	0	6.97	9.47	0	4.175	0	0	0	0	0	1.66	0	0	0	0	0	2.22	0	2.91	0	0	0
ENSG00000005884.17	ITGA3	ENST00000507771.5	0	0	0	2.325	1.85	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.015	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99	0	0	0
ENSG00000005884.17	ITGA3	ENST00000514834.1	1.9	2.08	4.3	8.695	6.89	6.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26	2.575	0	1.9	1.555	1.81	3.59	2.86	2.56	2.07	3.88	0	0	8.68	5.38	0	9.945	2.64	0	3.29	0	0	2.56	2.37	3.795	3.84	2.96	0	2.76	0	4.26	2.44	2.485	0
ENSG00000006071.12	ABCC8	ENST00000302539.8	0	0	0	0	0	0	0	0	2.745	1.825	22.72	27.16	6.27	4.81	1.5	1.965	2.035	0	1.72	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	14.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000389817.7	0	0	0	0	0	0	0	0	3.02	2.115	15.81	18.4	5.85	4.66	1.64	2.04	2.235	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	13.15	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000524561.1	0	0	0	0	0	0	0	0	0	0	14.01	17.32	3	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	8.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000525022.1	0	0	0	0	0	0	0	0	0	0	4.88	5.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526037.5	0	0	0	0	0	0	0	5.08	9.575	5.675	43.42	42.93	12.82	11.58	6.71	6.345	5.24	4.76	4.83	3.16	0	0	0	2.93	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	1.5	0	4.225	27.6	0	0	0	0	0	2.54	0	2.2	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526168.5	0	0	0	0	0	0	0	4.85	8.895	5.915	30.33	28.92	13	10.9	6.05	5.085	5.53	4.44	4.16	3.26	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41	21.62	0	0	0	0	0	2.73	0	1.72	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526921.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.865	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000527905.5	0	0	0	0	0	0	0	0	0	0	8.9	11.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528202.5	0	0	0	0	0	0	0	0	0	0	3.55	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528374.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	1.52	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000529967.5	0	0	0	0	0	0	0	0	0	0	7.48	10.85	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000531642.5	0	0	0	0	0	0	0	0	0	0	5.17	6.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78	0	0	0	0	0	0	0	0	0	0	0
